Player,Ball lands,Ball hit from,Stroke Type,Ball hit to,In/out,Forced/Unforced,Double Fault,End of Point,End of Game,End of Set,End of Match
F,Z10,Z13,BT,Z2,In,,,,,,
N,Z2,Z12,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,,Net,,,,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BS,Z9,In,,,,,,
F,Z9,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BL,Z16,In,,,,,,
F,Z16,Z3,FV,Z13,Long,Unforced,,Yes,,,
F,,Z12,S,,Net,,,,,,
F,,Z12,S,Z2,Let,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z7,In,,,,,,
F,Z7,Z11,FT,,Net,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z16,In,,,,,,
F,Z16,Z4,BV,Z13,In,,,,,,
N,Z13,Z13,FT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z11,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,Let,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z2,In,,,,,,
F,Z2,Z11,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,,,,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z9,In,,,,,,
F,Z9,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z2,In,,,,,,
F,Z2,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
F,Z9,Z10,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z12,S,Z1 ,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z6,Wide,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z2,In,,,,,,
F,Z2,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z5,In,,,,,,
F,Z5,Z10,BT,Z10,Wide,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BS,,Net,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z10,Wide,Unforced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z12,Long,Unforced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,,Net,Forced,,Yes,,,
N,,Z13,S,Z6,Wide,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,,Net,Unforced,,Yes,Yes,Yes,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BL,Z10,In,,,,,,
N,Z10,Z10,FT,Z7,In,,,,,,
F,,Z13,S,Z3,Wide,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z2,In,,,,,,
N,Z2,Z12,BT,Z10,In,,,,,,
F,Z10,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z13,In,,,,,,
N,Z13,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z2,In,,,,,,
N,Z2,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z12,In,,,,,,
F,Z12,Z12,FT,,Net,Unforced,,Yes,,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z11,FT,Z4,In,,,,,,
F,Z4,Z13,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z6,Wide,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,FT,Z4,In,,,,,,
N,Z4,Z14,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z11,FS,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z11,In,,,,,,
N,Z11,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z10,Long,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,Wide,Unforced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z5,In,,,,,,
F,Z5,Z5,BS,Z7,In,,,,,,
N,Z7,Z12,BT,Z17,In,,,,,,
F,Z17,Z6,BV,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z3,In,,,,,,
N,Z3,Z8,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z11,FT,Z5,In,,,,,,
F,Z5,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z6,In,,,,,,
F,Z6,Z10,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,Z14,FS,Z8,In,,,,,,
N,Z8,Z11,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z5,In,,,,,,
N,Z5,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z5,In,,,,,,
F,Z5,Z10,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z4,Wide,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,Z14,FT,Z7,In,,,,,,
N,Z7,Z11,FT,Z10,In,,,,,,
F,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z11,In,,,,,,
F,Z11,Z12,FT,Z16,In,,,,,,
N,Z16,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z13,In,,,,,,
N,Z13,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z10,In,,,,,,
N,Z10,Z9,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z2,In,,,,,,
F,Z2,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z14,Long,Unforced,,Yes,Yes,,
F,,Z12,S,Z14,Wide,,,,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z11,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z8,In,,,,,,
F,Z8,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z11,In,,,,,,
N,Z11,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,,Net,,,,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z16,In,,,,,,
F,Z16,Z4,FV,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,,Net,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z13,BT,Z11,Long,Unforced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z1,Wide,Unforced,Yes,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z3,In,,,,,,
N,Z3,Z12,BS,Z10,In,,,,,,
F,Z10,Z14,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z13,Long,Unforced,,Yes,,,
N,,Z12,S,Z1,Let,,,,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z3,In,,,,,,
N,Z3,Z8,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z5,In,,,,,,
F,Z5,Z13,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z2,In,,,,,,
N,Z2,Z12,BT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z6,In,,,,,,
F,Z6,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z4,In,,,,,,
F,Z4,Z9,BT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z11,Long,Unforced,,Yes,Yes,,
F,,Z12,S,Z7,Long,,,,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z8,In,,,,,,
N,Z8,Z12,BS,Z9,In,,,,,,
F,Z9,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z5,In,,,,,,
F,Z5,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BL,Z14,Long,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z4,In,,,,,,
F,Z4,Z14,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z6,In,,,,,,
F,Z6,Z10,BS,Z2,In,,,,,,
N,Z2,Z7,BT,Z10,In,,,,,,
F,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BL,Z5,In,,,,,,
F,Z5,Z10,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z1,In,,,,,,
F,Z1,Z7,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z7,Long,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z1,Wide,Unforced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,BT,Z9,In,,,,,,
N,Z9,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z13,In,,,,,,
N,Z13,Z13,FT,Z13,In,,,,,,
F,Z13,Z13,BT,Z8,In,,,,,,
N,Z8,Z11,FT,Z5,In,,,,,,
F,Z5,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z11,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,Z14,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z5,In,,,,,,
F,Z5,Z14,FT,Z4,In,,,,,,
N,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z14,FT,Z9,In,,,,,,
N,Z9,Z13,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z1,Wide,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z7,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z11,In,,,,,,
F,Z11,Z11,FT,Z11,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z6,In,,,,,,
N,Z6,Z10,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z4,In,,,,,,
N,Z4,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z4,In,,,,,,
N,Z4,Z13,FT,Z12,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z9,In,,,,,,
N,Z9,Z9,FT,Z5,In,,,,,,
F,Z5,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z5,In,,,,,,
N,Z5,Z10,FT,Z6,Wide,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z11,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z8,In,,,,,,
N,Z8,Z11,FT,Z5,In,,,,,,
F,Z5,Z13,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z5,In,,,,,,
N,Z5,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,Wide,Unforced,,Yes,Yes,,
F,,Z12,S,Z1 ,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z3,In,,,,,,
F,Z3,Z9,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z16,In,,,,,,
F,Z16,Z4,FV,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z11,Wide,Unforced,,Yes,,,
F,,Z13,S,,Net,,,,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
N,Z5,Z10,FT,Z11,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z5,In,,,,,,
F,Z5,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FS,Z5,In,,,,,,
F,Z5,Z10,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z1,Wide,Unforced,,Yes,,,
N,,Z12,S,Z4,Wide,,,,,,
N,,Z12,S,,Net,Unforced,Yes,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
F,Z7,Z12,FL,Z14,Long,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z12,Long,Unforced,,Yes,,,
N,,Z13,S,Z9,Long,,,,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z10,BT,Z10,Wide,Unforced,,Yes,,,
N,,Z12,S,Z4,Wide,,,,,,
N,,Z12,S,Z1,In,,,,,,
F,Z1,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BS,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z4,In,,,,,,
N,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z6,In,,,,,,
F,Z6,Z14,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z8,In,,,,,,
F,Z8,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z3,In,,,,,,
N,Z3,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z11,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z6,Wide,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z3,In,,,,,,
N,Z3,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z1 ,Wide,Forced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z5,In,,,,,,
N,Z5,Z10,FT,Z1,Wide,Unforced,,Yes,Yes,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z2,In,,,,,,
F,Z2,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z9,Long,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z4,In,,,,,,
N,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z12,BT,Z5,In,,,,,,
F,Z5,Z13,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z11,Long,Unforced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z9,In,,,,,,
F,Z9,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z3,In,,,,,,
N,Z3,Z8,BT,Z10,In,,,,,,
F,Z10,Z14,BL,Z15,In,,,,,,
N,Z15,Z1,BV,Z3,In,,,,,,
F,Z3,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,,Net,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z14,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z9,In,,,,,,
F,Z9,Z14,FT,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z11,FT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z3,Wide,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z4,In,,,,,,
F,Z4,Z13,FT,Z13,Long,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,,,,No Hit,Forced,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BS,Z3,In,,,,,,
F,Z3,Z9,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,Yes,Yes,Yes
